X,y
45.27638190954774,125.75729193943613
45.77386934673367,124.92006111357438
46.2713567839196,130.52161691246346
46.768844221105525,123.41184508337705
47.266331658291456,126.52751841273981
47.76381909547739,127.44900697303268
48.26130653266332,123.33569159099771
48.75879396984924,133.37758630994597
49.256281407035175,134.4459798784874
49.753768844221106,134.40998939376504
50.25125628140703,134.45520503664184
50.74874371859296,129.79500558623033
51.246231155778894,136.01235127562043
51.743718592964825,137.6457238997782
52.24120603015075,136.5916287292688
52.73869346733668,141.04030511001164
53.23618090452261,145.11070654537923
53.733668341708544,153.765100360324
54.23115577889447,146.45077851139536
54.7286432160804,148.10935999381482
55.22613065326633,147.693097054335
55.72361809045226,139.71518914963545
56.22110552763819,150.4201944418494
56.71859296482412,152.09763346176544
57.21608040201005,165.35641156745154
57.71356783919598,153.32211477408433
58.211055276381906,157.03537490262283
58.70854271356784,156.59779793539337
59.20603015075377,152.17168518878677
59.7035175879397,164.97290804242436
60.201005025125625,164.26217772624793
60.698492462311556,165.70139089099413
61.19597989949749,158.44301247477003
61.69346733668342,171.24763989638905
62.19095477386934,158.46813162071194
62.688442211055275,169.65539099663954
63.185929648241206,178.9171022496529
63.68341708542714,164.2558610879144
64.18090452261306,167.62077265851877
64.678391959799,172.1942367249357
65.17587939698493,170.4223202218813
65.67336683417085,166.43009993009645
66.17085427135679,175.7699505524221
66.66834170854271,171.35933570272624
67.16582914572864,180.2825350174975
67.66331658291458,174.56117028611743
68.1608040201005,188.15168207533895
68.65829145728642,177.72946218153487
69.15577889447236,181.27913965515253
69.65326633165829,188.20075191599406
70.15075376884423,179.22256283994076
70.64824120603015,187.757902688096
71.14572864321607,194.40003537945233
71.64321608040201,181.0706240281989
72.14070351758794,191.27492808663138
72.63819095477386,192.89489135817678
73.1356783919598,196.74831033878604
73.63316582914572,187.8981610184739
74.13065326633166,188.72435010040778
74.62814070351759,199.18005958687846
75.12562814070351,199.2989937179247
75.62311557788945,200.310253196453
76.12060301507537,202.03374858517333
76.6180904522613,198.1451025227608
77.11557788944724,203.9502132094231
77.61306532663316,205.4980256830763
78.1105527638191,201.70462481941593
78.60804020100502,215.84897305823634
79.10552763819095,210.1329837000363
79.60301507537689,203.051020202429
80.10050251256281,213.53402432457617
80.59798994974874,206.62156652323523
81.09547738693468,216.67411648604897
81.5929648241206,219.7753899553385
82.09045226130652,211.12271906150775
82.58793969849246,221.28672989245277
83.08542713567839,219.77747247387848
83.58291457286433,223.06758723213323
84.08040201005025,229.68496993839537
84.57788944723617,220.2177830380761
85.07537688442211,218.91976138926782
85.57286432160804,219.48458865589248
86.07035175879396,221.0968279721577
86.5678391959799,226.03408944287924
87.06532663316582,229.36907645699776
87.56281407035176,230.2904891725295
88.06030150753769,234.28667001402434
88.55778894472361,231.45948182119855
89.05527638190955,239.90586134056045
89.55276381909547,232.55862538154892
90.0502512562814,248.7264739736516
90.54773869346734,239.49768347249338
91.04522613065326,233.32727754455175
91.5427135678392,233.50232142929244
92.04020100502512,242.5128645887787
92.53768844221105,240.22690717889836
93.03517587939699,246.15794216895293
93.53266331658291,246.197846414325
94.03015075376884,244.71123232113774
94.52763819095478,242.08512688704494
95.0251256281407,239.98857794692242
95.52261306532664,246.5739579029815
96.02010050251256,254.33224522789877
96.51758793969849,252.36443856989723
97.01507537688443,246.3089945486511
97.51256281407035,254.64731166443178
98.01005025125627,256.9517125267849
98.50753768844221,251.84955704009982
99.00502512562814,258.28118834379796
99.50251256281406,259.04732499926513
100.0,254.28514851084688
